company,financial_attention,financial_course,risk_preference,lottery_preference,answer_interest_rate,knowledge_interest_rate,answer_inflation_rate,knowledge_inflation_rate,answer_stock_fund,knowledge_stock_fund,factor_calculate,factor_judge,factor_attention
201504209,4,0,1,2,1,1,1,1,0,0,1.710892683,-1.678945506,-0.170969698
201504210,,,,,,,,,,,,,
201504211,,,,,,,,,,,,,
201504212,4,0,2,2,1,1,0,0,0,0,0.001041092,-1.107082394,-0.428540262
201504213,,,,,,,,,,,,,
201504214,5,1,5,2,0,0,0,0,0,0,-1.330597481,-1.936668904,2.015983512
201504215,4,0,3,2,1,1,0,0,0,1,-0.098738777,0.085580226,-0.419922576
201504216,3,0,2,2,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201504217,3,0,5,2,0,0,0,0,0,0,-1.130027275,-1.770360251,-0.34228556
201504218,2,0,2,2,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201504219,,,,,,,,,,,,,
201504220,5,1,5,1,0,1,1,1,1,1,0.765834967,0.178287974,1.994768617
201504221,,,,,,,,,,,,,
201504222,,,,,,,,,,,,,
201504223,,,,,,,,,,,,,
201504224,4,1,3,2,0,0,0,0,0,0,-1.301571816,-1.91056726,1.50007703
201504225,,,,,,,,,,,,,
201504226,4,0,1,2,1,1,0,0,0,0,0.001041092,-1.107082394,-0.428540262
201504227,,,,,,,,,,,,,
201504228,3,0,4,1,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201504229,,,,,,,,,,,,,
201504230,4,0,2,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201504231,4,0,5,1,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201504232,3,0,3,2,1,1,1,1,0,1,1.640138478,-0.460181242,-0.678258493
201504233,4,0,2,2,1,1,1,1,0,0,1.710892683,-1.678945506,-0.170969698
201504234,4,0,,2,,,0,0,0,0,,,
201504235,5,0,2,2,1,1,1,1,1,1,1.479454211,0.532339924,0.272672119
201504236,4,0,3,2,0,1,0,0,0,0,-0.570059275,-1.347028978,-0.032899873
201504237,2,0,2,2,0,1,0,0,0,0,-0.512007945,-1.294825689,-1.064712835
201504238,,,,,,,,,,,,,
201504239,4,0,3,1,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201504240,3,0,3,2,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201504241,2,0,1,2,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201504242,3,0,1,2,0,0,0,0,0,0,-1.130027275,-1.770360251,-0.34228556
201504243,4,0,3,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201504244,,,,,,,,,,,,,
201504245,2,1,3,2,0,0,0,0,0,0,-1.243520486,-1.858363971,0.468264068
201504246,,0,,,1,1,0,0,1,1,,,
201504247,2,0,5,1,1,1,0,0,0,0,0.059092422,-1.054879104,-1.460353225
201504248,4,0,5,1,0,1,0,0,0,0,-0.570059275,-1.347028978,-0.032899873
201504249,2,0,3,1,1,1,0,0,0,0,0.059092422,-1.054879104,-1.460353225
201504250,4,0,3,2,0,0,0,0,1,1,-1.361465747,0.440925179,0.101356256
201504251,2,0,5,1,0,1,1,1,1,1,0.995430838,0.370698272,-0.879406936
201504252,2,0,5,1,0,1,0,0,0,0,-0.512007945,-1.294825689,-1.064712835
201504253,2,0,5,1,0,1,0,0,0,0,-0.512007945,-1.294825689,-1.064712835
201504254,3,0,3,1,0,0,0,0,1,1,-1.332440082,0.467026824,-0.414550225
201504255,5,0,4,2,1,1,1,1,1,1,1.479454211,0.532339924,0.272672119
201504256,4,0,5,2,1,1,1,1,0,0,1.710892683,-1.678945506,-0.170969698
201504257,,,,,,,,,,,,,
201504258,4,0,3,2,1,1,0,0,0,0,0.001041092,-1.107082394,-0.428540262
201504259,4,0,3,2,1,1,1,1,0,0,1.710892683,-1.678945506,-0.170969698
201504260,5,0,5,2,1,1,1,1,0,0,1.681867018,-1.705047151,0.344936783
201504261,2,1,2,1,0,1,0,0,0,0,-0.654526821,-1.408931054,0.261743274
201504262,2,1,5,1,1,1,1,1,0,0,1.626425137,-1.740847582,0.123673448
201504263,,,,,,,,,,,,,
201504264,,,,,,,,,,,,,
201504265,,,,,,,,,,,,,
201504266,5,1,5,1,1,1,0,1,1,1,0.465537762,0.733949838,1.420831082
201504267,,,,,,,,,,,,,
201504268,,,,,,,,,,,,,
201504269,,,,,,,,,,,,,
201504270,3,0,3,1,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201504271,,,,,,,,,,,,,
201504272,3,1,5,2,0,0,0,0,0,1,-1.37232602,-0.691802996,0.992788235
201504273,,,,,,,,,,,,,
201504274,,,,,,,,,,,,,
201504275,,,,,,,,,,,,,
201504276,,,,,,,,,,,,,
201504277,5,0,3,2,1,1,1,1,1,1,1.479454211,0.532339924,0.272672119
201504279,,,,,,,,,,,,,
201504280,,,,,,,,,,,,,
201504281,,,,,,,,,,,,,
201504282,,,,,,,,,,,,,
201504283,,,,,,,,,,,,,
201504284,,,,,,,,,,,,,
201504285,3,1,4,1,1,1,1,1,1,1,1.394986665,0.470437848,0.567315265
201504286,4,0,3,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201504287,,,,,,,,,,,,,
201504288,,,,,,,,,,,,,
201504289,2,1,3,2,1,1,0,1,0,1,0.655247695,-0.232469683,-0.046006011
201504290,,,,,,,,,,,,,
201504291,,,,,,,,,,,,,
201504292,5,1,5,1,,,0,0,1,1,,,
201504293,,,,,,,,,,,,,
201504294,,,,,,,,,,,,,
201504295,5,1,3,2,1,1,0,0,1,1,-0.372916256,0.990097672,1.341557664
201504296,,,,,,,,,,,,,
201504298,,,,,,,,,,,,,
201504299,,,,,,,,,,,,,
201504300,,,,,,,,,,,,,
201504301,4,0,4,2,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201504302,,,,,,,,,,,,,
201504303,,,,,,,,,,,,,
201504304,1,0,1,2,0,1,1,1,0,0,1.22686931,-1.840587157,-1.323048753
201504306,5,1,4,1,0,0,1,1,1,1,0.176841303,-0.271144943,2.201289411
201504307,,,,,,,,,,,,,
201504308,,,,,,,,,,,,,
201504309,,,,,,,,,,,,,
201504310,4,1,4,1,1,1,1,1,0,1,1.468593938,-0.600388252,1.164104097
201504311,,,,,,,,,,,,,
201504312,4,1,3,2,1,1,0,0,1,1,-0.343890591,1.016199316,0.825651182
201504313,,,,,,,,,,,,,
201504314,3,1,3,2,1,1,1,1,1,1,1.394986665,0.470437848,0.567315265
201504315,,,,,,,,,,,,,
201504316,,,,,,,,,,,,,
201504317,,,,,,,,,,,,,
201504318,,,,,,,,,,,,,
201504320,,,,,,,,,,,,,
201504321,3,1,3,2,1,1,1,1,1,1,1.394986665,0.470437848,0.567315265
201504322,,,,,,,,,,,,,
201504323,,,,,,,,,,,,,
201504324,,,,,,,,,,,,,
201504325,,,,,,,,,,,,,
201504326,,,,,,,,,,,,,
201504327,,,,,,,,,,,,,
201504328,3,0,4,2,1,1,1,1,0,0,1.739918348,-1.652843862,-0.686876179
201504332,,,,,,,,,,,,,
201504333,,,,,,,,,,,,,
201504335,,,,,,,,,,,,,
201504336,,,,,,,,,,,,,
201504337,,,,,,,,,,,,,
201504338,,,,,,,,,,,,,
201504339,,,,,,,,,,,,,
201504340,,,,,,,,,,,,,
201504341,,,,,,,,,,,,,
201504342,,,,,,,,,,,,,
201504343,,,,,,,,,,,,,
201504344,,,,,,,,,,,,,
201504346,,,,,,,,,,,,,
201504347,1,1,1,2,0,1,0,0,0,0,-0.625501156,-1.382829409,-0.254163208
201504348,,,,,,,,,,,,,
201504349,,,,,,,,,,,,,
201504350,,,,,,,,,,,,,
201504351,,,,,,,,,,,,,
201504352,1,0,3,2,0,1,0,0,1,1,-0.685395087,0.96866303,-1.652883982
201504353,,,,,,,,,,,,,
201504354,3,1,4,2,1,1,1,1,1,1,1.394986665,0.470437848,0.567315265
201504355,,,,,,,,,,,,,
201504356,4,0,5,2,1,1,0,0,0,1,-0.098738777,0.085580226,-0.419922576
201504357,,,,,,,,,,,,,
201504358,,,,,,,,,,,,,
201504359,5,0,4,1,0,1,0,0,1,1,-0.801497747,0.864256451,0.410741944
201504360,3,0,2,1,1,1,0,1,1,1,0.666107968,0.900258492,-0.93743799
201504361,2,1,1,,,,,,0,1,,,
201504362,4,1,2,2,1,1,1,1,0,1,1.468593938,-0.600388252,1.164104097
201504363,4,1,3,2,1,1,1,1,1,1,1.365961,0.444336203,1.083221746
201504364,4,1,5,1,0,1,0,0,0,0,-0.712578151,-1.461134343,1.293556236
201504365,,,,,,,,,,,,,
201504366,,,,,,,,,,,,,
201504367,4,1,3,2,1,1,1,1,0,1,1.468593938,-0.600388252,1.164104097
201504368,,,,,,,,,,,,,
201504369,3,1,5,1,0,1,0,0,0,1,-0.783332355,-0.242370079,0.786267441
201504370,3,0,,2,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201504371,1,0,4,1,1,1,1,1,0,0,1.797969678,-1.600640573,-1.718689142
201504372,,,,,,,,,,,,,
201504373,,,,,,,,,,,,,
201504374,,,,,,,,,,,,,
201504375,,,,,,,,,,,,,
201504376,4,0,4,1,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201504377,,,,,,,,,,,,,
201504378,,,,,,,,,,,,,
201504379,,,,,,,,,,,,,
201504380,3,1,3,1,1,1,1,1,1,1,1.394986665,0.470437848,0.567315265
201504381,4,0,1,1,0,1,0,0,0,1,-0.669839145,-0.154366359,-0.024282187
201504382,4,1,3,2,1,1,,,0,1,,,
201504383,,,,,,,,,,,,,
201504384,5,0,3,2,1,1,0,0,0,1,-0.127764442,0.059478581,0.095983905
201504385,,,,,,,,,,,,,
201504386,,,,,,,,,,,,,
201504387,,,,,,,,,,,,,
201504388,,,,,,,,,,,,,
201504389,,,,,,,,,,,,,
201504390,1,0,1,2,1,1,0,0,0,0,0.088118087,-1.02877746,-1.976259706
201504391,,,,,,,,,,,,,
201504392,5,1,3,2,0,1,0,0,1,1,-0.944016623,0.750151087,1.737198053
201504393,,,,,,,,,,,,,
201504394,,,,,,,,,,,,,
201504395,,,,,,,,,,,,,
201504396,,,,,,,,,,,,,
201504397,,,,,,,,,,,,,
201504398,2,0,3,2,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201504399,4,1,3,2,0,1,1,1,0,0,0.997273439,-2.032997456,1.5511268
201504400,,,,,,,,,,,,,
201504401,,,,,,,,,,,,,
201504402,5,1,2,1,0,1,0,0,1,1,-0.944016623,0.750151087,1.737198053
201504403,2,0,4,1,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201504404,,,,,,,,,,,,,
201504405,3,0,3,2,0,1,0,0,1,1,-0.743446417,0.916459741,-0.621071019
201504406,,,,,,,,,,,,,
201504407,1,0,4,1,0,1,0,0,1,1,-0.685395087,0.96866303,-1.652883982
201504408,,,,,,,,,,,,,
201504409,,,,,,,,,,,,,
201504410,4,0,4,2,0,1,0,0,0,0,-0.570059275,-1.347028978,-0.032899873
201504411,,,,,,,,,,,,,
201504412,,,,,,,,,,,,,
201504413,,,,,,,,,,,,,
201504414,3,0,3,2,1,1,0,0,0,1,-0.069713112,0.11168187,-0.935829057
201504415,,,,,,,,,,,,,
201504416,,,,,,,,,,,,,
201504417,,,,,,,,,,,,,
201504418,,,,,,,,,,,,,
201504419,,,,,,,,,,,,,
201504420,,,,,,,,,,,,,
201504421,4,1,4,1,1,1,1,1,0,1,1.468593938,-0.600388252,1.164104097
201504422,,,,,,,,,,,,,
201504423,,,,,,,,,,,,,
201504424,,,,,,,,,,,,,
201504425,,,,,,,,,,,,,
201504426,,,,,,,,,,,,,
201504427,,,,,,,,,,,,,
201504428,,,,,,,,,,,,,
201504429,,,,,,,,,,,,,
201504430,,,,,,,,,,,,,
201504431,,,,,,,,,,,,,
201504432,,,,,,,,,,,,,
201504433,,,,,,,,,,,,,
201504434,,,,,,,,,,,,,
201504435,,,,,,,,,,,,,
201504436,,,,,,,,,,,,,
201504438,,,,,,,,,,,,,
201504439,,,,,,,,,,,,,
201504440,,,,,,,,,,,,,
201504441,,,,,,,,,,,,,
201504442,5,1,4,1,0,1,0,0,0,1,-0.841383685,-0.294573369,1.818080404
201504443,,,,,,,,,,,,,
201504444,,,,,,,,,,,,,
201504445,,,,,,,,,,,,,
201504446,,,,,,,,,,,,,
201504447,3,0,1,2,0,0,0,0,0,1,-1.229807144,-0.577697631,-0.333667874
201504448,,,,,,,,,,,,,
201504449,,,,,,,,,,,,,
201504450,4,0,4,1,0,1,0,0,0,1,-0.669839145,-0.154366359,-0.024282187
201504451,,,,,,,,,,,,,
201504452,4,1,3,1,0,1,0,0,1,1,-0.914990958,0.776252731,1.221291572
201504453,3,0,3,2,0,1,1,1,1,1,0.966405173,0.344596628,-0.363500455
201504454,,,,,,,,,,,,,
201504455,,,,,,,,,,,,,
201504456,5,0,3,2,1,1,1,1,1,1,1.479454211,0.532339924,0.272672119
201504457,,,,,,,,,,,,,
201504458,,,,,,,,,,,,,
201504459,2,0,1,1,0,0,0,0,0,1,-1.200781479,-0.551595987,-0.849574356
201504460,5,0,5,2,0,1,1,1,1,1,0.908353843,0.292393339,0.668312508
201504461,,,,,,,,,,,,,
201504462,,,,,,,,,,,,,
201504463,4,1,3,1,1,1,1,1,1,1,1.365961,0.444336203,1.083221746
201504464,,,,,,,,,,,,,
201504465,4,0,1,1,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201504466,,,,,,,,,,,,,
201504468,,,,,,,,,,,,,
201504469,,,,,,,,,,,,,
201504470,,,,,,,,,,,,,
201504471,,,,,,,,,,,,,
201504472,,,,,,,,,,,,,
201504473,,,,,,,,,,,,,
201504474,,,,,,,,,,,,,
201504475,,,,,,,,,,,,,
201504476,3,1,4,2,1,1,1,1,1,1,1.394986665,0.470437848,0.567315265
201504477,,,,,,,,,,,,,
201504478,,,,,,,,,,,,,
201504479,,,,,,,,,,,,,
201504480,,,,,,,,,,,,,
201504481,,,,,,,,,,,,,
201504482,2,0,1,2,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201504483,2,0,1,2,0,1,0,1,1,1,0.124033266,0.686413552,-1.057704082
201504484,,,,,,,,,,,,,
201504485,3,0,1,1,1,1,0,0,0,0,0.030066757,-1.080980749,-0.944446743
201504486,,,,,,,,,,,,,
201504487,,,,,,,,,,,,,
201504488,2,0,3,2,0,1,0,0,1,1,-0.714420752,0.942561385,-1.1369775
201504489,4,0,3,,0,0,0,0,0,0,-1.15905294,-1.796461895,0.173620921
201504490,,,,,,,,,,,,,
201504491,,,,,,,,,,,,,
201504492,4,0,2,2,0,1,0,0,0,0,-0.570059275,-1.347028978,-0.032899873
201504493,5,0,1,1,0,1,1,1,1,1,0.908353843,0.292393339,0.668312508
201504494,4,1,2,,0,1,1,1,1,1,0.794860632,0.204389619,1.478862136
201504495,4,0,2,2,0,1,1,1,0,1,1.040012446,-0.726229472,0.233288377
201504496,3,0,2,,0,0,0,0,1,1,-1.332440082,0.467026824,-0.414550225
201504497,,,,,,,,,,,,,
201504498,,,,,,,,,,,,,
201504499,5,1,3,1,0,0,0,0,1,1,-1.533010288,0.30071817,1.943718847
201504500,,,,,,,,,,,,,
201504501,3,0,1,,0,0,0,0,0,0,-1.130027275,-1.770360251,-0.34228556
201504502,2,0,2,2,0,0,0,0,1,1,-1.303414417,0.493128468,-0.930456706
201504503,,,,,,,,,,,,,
201504504,3,1,1,1,1,1,0,0,0,1,-0.212231988,-0.002423495,0.390627052
201504505,,,,,,,,,,,,,
201504506,,,,,,,,,,,,,
201504507,5,0,1,1,0,0,0,0,1,1,-1.390491412,0.414823535,0.617262738
201504508,,,,,,,,,,,,,
201504509,2,0,3,,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201504510,,,,,,,,,,,,,
201504511,4,0,3,,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201504512,4,0,2,,0,0,0,0,0,0,-1.15905294,-1.796461895,0.173620921
201504513,,,,,,,,,,,,,
201504514,,,,,,,,,,,,,
201504515,,,,,,,,,,,,,
201504516,4,0,3,1,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201504517,,,,,,,,,,,,,
201504518,2,0,3,1,0,1,0,0,1,1,-0.714420752,0.942561385,-1.1369775
201504519,,,,,,,,,,,,,
201504520,,,,,,,,,,,,,
201504521,2,1,3,,1,1,0,0,0,1,-0.183206323,0.02367815,-0.125279429
201504522,4,0,4,2,0,1,1,1,1,1,0.937379508,0.318494983,0.152406026
201504523,5,1,3,2,0,1,0,0,1,1,-0.944016623,0.750151087,1.737198053
201504524,,,,,,,,,,,,,
201504525,,,,,,,,,,,,,
201504526,5,1,3,1,0,1,0,1,1,1,-0.105562605,0.494003253,1.816471471
201504527,3,0,1,2,0,1,1,1,0,0,1.16881798,-1.892790447,-0.29123579
201504528,,,,,,,,,,,,,
201504529,,,,,,,,,,,,,
201504530,,,,,,,,,,,,,
201504531,,,,,,,,,,,,,
201504532,,,,,,,,,,,,,
201504533,3,0,5,1,0,1,0,1,1,1,0.095007601,0.660311907,-0.541797601
201504534,,,,,,,,,,,,,
201504535,3,1,3,2,1,1,0,1,1,1,0.523589092,0.786153127,0.389018119
201504536,,,,,,,,,,,,,
201504537,,,,,,,,,,,,,
201504538,4,0,3,2,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201504539,4,0,2,2,1,1,0,0,0,0,0.001041092,-1.107082394,-0.428540262
201504540,4,0,3,1,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201504541,3,0,2,2,0,1,1,1,1,1,0.966405173,0.344596628,-0.363500455
201504542,4,1,2,2,0,1,0,0,0,1,-0.81235802,-0.268471724,1.302173922
201504543,,,,,,,,,,,,,
201504544,,,,,,,,,,,,,
201504545,,,,,,,,,,,,,
201504546,,,,,,,,,,,,,
201504547,3,0,4,2,0,1,1,1,1,1,0.966405173,0.344596628,-0.363500455
201504548,,,,,,,,,,,,,
201504549,,,,,,,,,,,,,
201504550,,,,,,,,,,,,,
201504551,4,0,1,2,0,1,1,1,1,1,0.937379508,0.318494983,0.152406026
201504552,3,1,3,1,1,1,0,0,0,1,-0.212231988,-0.002423495,0.390627052
201504553,,,,,,,,,,,,,
201504554,,,,,,,,,,,,,
201504555,3,1,5,2,0,1,0,0,1,1,-0.885965293,0.802354376,0.70538509
201504556,,,,,,,,,,,,,
201504557,,,,,,,,,,,,,
201504558,,,,,,,,,,,,,
201504559,,,,,,,,,,,,,
201504560,3,0,2,2,,,,,0,1,,,
201504561,3,1,4,2,1,1,0,0,1,1,-0.314864926,1.042300961,0.309744701
201504562,3,0,5,1,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201504563,,,,,,,,,,,,,
201504564,,,,,,,,,,,,,
201504565,,,,,,,,,,,,,
201504566,,,,,,,,,,,,,
201504567,,,,,,,,,,,,,
201504568,2,0,2,2,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201504569,,,,,,,,,,,,,
201504570,,,,,,,,,,,,,
201504571,,,,,,,,,,,,,
201504572,,,,,,,,,,,,,
201504573,,,,,,,,,,,,,
201504574,,,,,,,,,,,,,
201504575,,,,,,,,,,,,,
201504576,4,1,1,1,0,1,1,1,1,1,0.794860632,0.204389619,1.478862136
201504577,4,0,3,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201504578,5,0,5,1,0,1,0,0,1,1,-0.801497747,0.864256451,0.410741944
201504579,,,,,,,,,,,,,
201504580,,,,,,,,,,,,,
201504581,,,,,,,,,,,,,
201504582,,,,,,,,,,,,,
201504583,2,0,2,2,0,1,0,1,1,1,0.124033266,0.686413552,-1.057704082
201504584,2,1,2,2,1,1,0,0,1,1,-0.285839261,1.068402605,-0.20616178
201504585,,,,,,,,,,,,,
201504586,,,,,,,,,,,,,
201504587,,,,,,,,,,,,,
201504588,,,,,,,,,,,,,
201504589,,,,,,,,,,,,,
201504590,,,,,,,,,,,,,
201504591,,,,,,,,,,,,,
201504592,,,,,,,,,,,,,
201504593,,,,,,,,,,,,,
201504594,1,0,3,2,0,0,0,0,1,1,-1.274388752,0.519230113,-1.446363188
201504595,2,0,3,2,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201504596,4,1,2,,1,1,0,0,0,1,-0.241257653,-0.028525139,0.906533533
201504597,5,0,2,2,0,1,0,0,0,0,-0.59908494,-1.373130623,0.483006609
201504598,5,0,3,2,0,1,1,1,0,1,1.010986781,-0.752331116,0.749194859
201504599,4,0,3,2,1,1,0,0,0,0,0.001041092,-1.107082394,-0.428540262
201504600,,,,,,,,,,,,,
201504601,,,,,,,,,,,,,
201504602,,,,,,,,,,,,,
201504603,3,0,2,2,0,0,0,0,0,0,-1.130027275,-1.770360251,-0.34228556
201504604,3,0,5,2,0,1,1,1,1,1,0.966405173,0.344596628,-0.363500455
201504605,,,,,,,,,,,,,
201504606,5,0,5,2,0,0,1,1,0,0,0.521772986,-2.394426652,0.947097966
201504607,2,0,3,2,0,1,0,1,1,1,0.124033266,0.686413552,-1.057704082
201504608,,,,,,,,,,,,,
201504609,4,0,4,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201504610,4,0,2,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201504611,4,0,1,1,1,1,0,0,0,1,-0.098738777,0.085580226,-0.419922576
201504612,4,0,3,2,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201504613,,,,,,,,,,,,,
201504614,4,1,3,1,1,1,0,1,1,1,0.494563427,0.760051483,0.9049246
201504615,5,0,5,1,1,1,0,0,1,1,-0.23039738,1.104203036,0.015101555
201504616,4,1,4,2,1,1,0,1,1,1,0.494563427,0.760051483,0.9049246
201504617,5,0,5,1,0,0,0,0,1,1,-1.390491412,0.414823535,0.617262738
201504618,5,1,3,2,1,1,1,1,0,0,1.539348142,-1.819152516,1.671392893
201504619,,,,,,,,,,,,,
201504620,4,1,1,2,1,1,0,1,0,1,0.597196365,-0.284672972,0.985806951
201504621,1,0,3,2,1,1,0,1,1,1,0.724159298,0.952461781,-1.969250953
201504622,,,,,,,,,,,,,
201504623,,,,,,,,,,,,,
201504624,2,0,1,,,,0,0,0,0,,,
201504625,2,0,2,1,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201504626,4,0,3,2,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201504627,4,0,2,2,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201504628,3,0,2,1,0,0,0,0,0,0,-1.130027275,-1.770360251,-0.34228556
201504629,4,1,4,1,0,1,0,0,1,1,-0.914990958,0.776252731,1.221291572
201504630,2,0,3,2,0,0,0,0,1,1,-1.303414417,0.493128468,-0.930456706
201504631,4,0,5,1,0,1,0,1,0,0,0.268394743,-1.603176812,0.046373545
201504632,3,0,3,1,0,0,0,0,0,0,-1.130027275,-1.770360251,-0.34228556
201504633,3,0,3,1,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201504634,3,0,4,1,0,0,0,0,1,1,-1.332440082,0.467026824,-0.414550225
201504635,4,0,4,1,1,1,0,1,0,1,0.739715241,-0.170567608,-0.340649158
201504636,,,,,,,,,,,,,
201504637,5,0,1,1,0,0,0,0,0,0,-1.188078605,-1.82256354,0.689527402
201504638,4,1,2,2,1,1,0,1,1,1,0.494563427,0.760051483,0.9049246
201504639,4,0,1,1,1,1,0,0,0,1,-0.098738777,0.085580226,-0.419922576
201504640,4,0,4,1,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201504641,,,,,,,,,,,,,
201504643,,,,,,,,,,,,,
201504644,,,,,,,,,,,,,
201504645,,,,,,,,,,,,,
201504646,2,0,3,1,1,1,1,1,1,1,1.566531206,0.610644857,-1.275047326
201504647,,,,,,,,,,,,,
201504649,,,,,,,,,,,,,
201504650,,,,,,,,,,,,,
201504651,,,,,,,,,,,,,
201504652,,,,,,,,,,,,,
201504653,,,,,,,,,,,,,
201504654,,,,,,,,,,,,,
201504656,,,,,,,,,,,,,
201504657,,,,,,,,,,,,,
201504658,,,,,,,,,,,,,
201504659,,,,,,,,,,,,,
201504660,,,,,,,,,,,,,
201504661,,,,,,,,,,,,,
201504662,,,,,,,,,,,,,
201504663,,,,,,,,,,,,,
201504665,4,0,3,2,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201504666,,,,,,,,,,,,,
201504667,5,0,4,2,0,1,0,0,1,1,-0.801497747,0.864256451,0.410741944
201504668,,,,,,,,,,,,,
201504669,,,,,,,,,,,,,
201504670,,,,,,,,,,,,,
201504671,,,,,,,,,,,,,
201504672,,,,,,,,,,,,,
201504673,,,,,,,,,,,,,
201504674,,,,,,,,,,,,,
201504675,,,,,,,,,,,,,
201504676,4,0,3,2,0,1,0,0,0,1,-0.669839145,-0.154366359,-0.024282187
201504677,,,,,,,,,,,,,
201504678,3,0,3,2,1,1,0,0,0,0,0.030066757,-1.080980749,-0.944446743
201504679,,,,,,,,,,,,,
201504680,,,,,,,,,,,,,
201504681,,,,,,,,,,,,,
201504682,,,,,,,,,,,,,
201504683,,,,,,,,,,,,,
201504684,,,,,,,,,,,,,
201504685,,,,,,,,,,,,,
201504686,,,,,,,,,,,,,
201504687,,,,,,,,,,,,,
201504688,,,,,,,,,,,,,
201504689,,,,,,,,,,,,,
201504691,,,,,,,,,,,,,
201504692,,,,,,,,,,,,,
201504693,,,,,,,,,,,,,
201504694,,,,,,,,,,,,,
201504695,,,,,,,,,,,,,
201504696,,,,,,,,,,,,,
201504697,,,,,,,,,,,,,
201504698,,,,,,,,,,,,,
201504699,4,1,3,2,1,1,1,1,1,1,1.365961,0.444336203,1.083221746
201504700,,,,,,,,,,,,,
201504701,4,1,4,2,1,1,1,1,1,1,1.365961,0.444336203,1.083221746
201504702,,,,,,,,,,,,,
201504703,,,,,,,,,,,,,
201504704,,,,,,,,,,,,,
201504706,,,,,,,,,,,,,
201504708,,,,,,,,,,,,,
201504709,,,,,,,,,,,,,
201504710,,,,,,,,,,,,,
201504711,,,,,,,,,,,,,
201504712,,,,,,,,,,,,,
201504714,2,0,3,1,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201504715,2,0,,1,1,1,1,1,1,1,1.566531206,0.610644857,-1.275047326
201504716,,,,,,,,,,,,,
201504717,,,,,,,,,,,,,
201504718,,,,,,,,,,,,,
201504719,,,,,,,,,,,,,
201504720,5,1,3,1,1,1,1,1,1,1,1.336935335,0.418234559,1.599128228
201504721,,,,,,,,,,,,,
201504722,,,,,,,,,,,,,
201504723,4,0,4,2,0,0,0,0,1,1,-1.361465747,0.440925179,0.101356256
201504724,4,1,4,1,1,1,0,0,1,1,-0.343890591,1.016199316,0.825651182
201504725,,,,,,,,,,,,,
201504727,,,,,,,,,,,,,
201504728,,,,,,,,,,,,,
201504729,4,0,3,1,0,0,0,0,0,0,-1.15905294,-1.796461895,0.173620921
201504730,3,0,3,2,,,,,1,1,,,
201504731,,,,,,,,,,,,,
201504732,,,,,,,,,,,,,
201504733,,,,,,,,,,,,,
201504734,4,0,4,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201504735,,,,,,,,,,,,,
201504736,,,,,,,,,,,,,
201504737,3,1,4,1,1,1,0,0,1,1,-0.314864926,1.042300961,0.309744701
201504738,,,,,,,,,,,,,
201504739,,,,,,,,,,,,,
201504740,,,,,,,,,,,,,
201504741,,,,,,,,,,,,,
201504742,4,0,5,1,1,1,,,1,1,,,
201504743,,,,,,,,,,,,,
201504744,,,,,,,,,,,,,
201504745,,,,,,,,,,,,,
201504746,2,1,1,1,0,1,0,0,1,1,-0.856939628,0.82845602,0.189478609
