bank_loan_restrict_rate,DFH,size,age,age^2,asset,tax_tolerance,employee_number,gdp_2_proportion,reserve_rate,loan_rate_annual,industry,company_ownership,bank_type,industry,company,region,is_bank_loan,is_need_bank_loan,is_need_bank_loan_pro,no_apply_bank_loan_reason_1,no_apply_bank_loan_reason_2,no_apply_bank_loan_reason_3,no_apply_bank_loan_reason_4,no_apply_bank_loan_reason_5,no_apply_bank_loan_reason_6,no_apply_bank_loan_reason_7,no_apply_bank_loan_reason_8,no_receive_bank_loan_reason_1,no_receive_bank_loan_reason_2,no_receive_bank_loan_reason_3,no_receive_bank_loan_reason_4,no_receive_bank_loan_reason_5,no_receive_bank_loan_reason_6,no_receive_bank_loan_reason_7,no_receive_bank_loan_reason_8,is_private_loan,is_need_private_loan
0.0,5.106248458299202,13.815511557963774,2.6390573296152584,5.135798437050262,12.206077645517674,3.0,2.3978952727983707,41.2172,1.62,3.85,15.0,3.0,1.0,15.0,201505070,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
1.0,5.106248458299202,12.259618151783464,3.044522437723423,5.993961427306569,11.918397239722838,4.0,1.6094379124341005,41.2172,1.62,3.85,13.0,3.0,12.0,13.0,201505072,西南,0.0,1.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,5.106248458299202,11.775297421715829,3.091042453358316,6.091309882077698,12.206077645517674,3.0,1.9459101490553128,41.2172,1.62,3.85,13.0,3.0,12.0,13.0,201505075,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.106248458299202,11.002116507732016,2.833213344056216,5.54907608489522,11.51293546492023,3.0,2.079441541679836,41.2172,1.62,3.85,7.0,3.0,3.0,7.0,201505076,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.5454545454544463,5.106248458299202,14.508658238524095,3.367295829986474,6.665683717782408,12.611541086966117,4.0,1.791759469228055,41.2172,1.62,3.85,4.0,3.0,5.0,4.0,201505077,西南,1.0,,,,,,,,,,,,,,,,,,,1.0,
1.0,5.106248458299202,12.611541086966117,4.955827057601261,9.897570078772093,2.3978952727983707,1.0,2.5649493574615367,41.2172,1.62,3.85,7.0,3.0,2.0,7.0,201505078,西南,0.0,1.0,3.0,,,,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,5.106248458299202,16.951004817371683,5.673323267171493,11.339773736496769,19.519293035953808,3.0,2.8903717578961645,41.2172,1.89,3.87,3.0,3.0,3.0,3.0,201505079,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.106248458299202,12.206077645517674,3.9318256327243257,7.824445930877619,12.206077645517674,3.0,2.19722457733622,41.2172,1.62,3.85,7.0,3.0,3.0,7.0,201505082,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.6666666666666444,5.106248458299202,16.52356082573315,4.356708826689592,8.68777949199177,15.201805169084134,3.0,4.61512051684126,41.2172,1.62,3.7971153846153847,4.0,3.0,3.0,4.0,201505089,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.106248458299202,13.45883704259595,4.356708826689592,8.68777949199177,14.508658238524095,4.0,2.4849066497880004,41.2172,1.62,3.85,15.0,3.0,3.0,15.0,201505090,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.106248458299202,12.611541086966117,4.5217885770490405,9.021839764105511,13.527829818844936,4.0,2.19722457733622,41.2172,1.62,3.85,15.0,3.0,3.0,15.0,201505106,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
1.0,5.106248458299202,14.077875591662238,5.003946305945459,9.994470200248,14.077875591662238,4.0,3.044522437723423,41.2172,1.62,3.85,7.0,3.0,9.0,7.0,201505108,西南,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,
0.0,5.106248458299202,15.201805169084134,4.262679877041316,8.497194544909547,15.201805169084134,4.0,3.58351893845611,41.2172,1.62,3.85,7.0,3.0,3.0,7.0,201505109,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.106248458299202,16.325109901643454,5.135798437050262,10.25983244201288,16.118095750958314,4.0,4.189654742026425,41.2172,1.62,3.85,7.0,3.0,3.0,7.0,201505110,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
1.0,5.106248458299202,12.206077645517674,3.1354942159291497,6.184148890937483,13.45883704259595,4.0,2.3978952727983707,41.2172,1.62,3.85,4.0,3.0,2.0,4.0,201505124,西南,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
0.0,5.106248458299202,13.527829818844936,4.248495242049359,8.468423027046809,13.815511557963774,3.0,2.5649493574615367,41.2172,1.62,3.85,13.0,3.0,3.0,13.0,201505125,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.106248458299202,13.592368256649284,3.737669618283368,7.427738840532894,14.508658238524095,4.0,0.6931471805599453,41.2172,1.62,3.85,4.0,3.0,2.0,4.0,201505127,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.106248458299202,17.216707972959764,5.293304824724492,10.576559568665022,17.622173069956816,5.0,6.2166061010848646,41.2172,1.62,3.85,1.0,3.0,5.0,1.0,201505130,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
1.0,5.106248458299202,15.830413711839864,5.1647859739235145,10.318143627345878,15.201805169084134,4.0,3.044522437723423,41.2172,1.62,3.85,2.0,3.0,2.0,2.0,201505132,西南,0.0,1.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,5.106248458299202,10.12667110305036,4.700480365792417,9.382779928915689,14.914123179965662,3.0,1.9459101490553128,41.2172,1.62,3.85,4.0,3.0,2.0,4.0,201505133,西南,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,
0.0,5.106248458299202,14.580978865220017,4.477336814478207,8.931948346431495,14.557448378884017,4.0,2.833213344056216,41.2172,1.62,3.85,7.0,3.0,3.0,7.0,201505134,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.106248458299202,13.527829818844936,4.276666119016055,8.525558107747866,14.508658238524095,3.0,15.068273812173889,41.2172,1.62,3.85,13.0,3.0,3.0,13.0,201505135,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
1.0,5.106248458299202,13.774689605110144,3.5263605246161616,6.993932975223189,11.002116507732016,4.0,1.9459101490553128,41.2172,1.62,3.85,13.0,3.0,3.0,13.0,201505138,西南,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,
1.0,5.106248458299202,13.122365377402328,3.80666248977032,7.5688956634069955,12.206077645517674,3.0,2.079441541679836,41.2172,1.62,3.85,13.0,3.0,3.0,13.0,201505139,西南,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0
0.0,5.106248458299202,15.717618233614914,5.2832037287379885,10.55625534894273,16.759949589762293,3.0,3.49650756146648,41.2172,1.62,3.85,7.0,3.0,2.0,7.0,201505141,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.106248458299202,10.12667110305036,3.970291913552122,7.902857191280582,13.122365377402328,3.0,1.3862943611198906,41.2172,1.62,3.85,4.0,3.0,4.0,4.0,201505142,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
1.0,5.106248458299202,13.592368256649284,2.995732273553991,5.891644211825772,14.077875591662238,3.0,1.3862943611198906,41.2172,1.62,3.85,5.0,3.0,2.0,5.0,201505143,西南,0.0,1.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
1.0,5.106248458299202,12.206077645517674,2.6390573296152584,5.135798437050262,13.122365377402328,4.0,1.791759469228055,41.2172,1.62,3.85,13.0,3.0,3.0,13.0,201505144,西南,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,
0.0,5.106248458299202,13.527829818844936,3.332204510175204,6.593044534142437,14.508658238524095,5.0,2.772588722239781,41.2172,1.62,3.85,7.0,3.0,1.0,7.0,201505146,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
1.0,5.106248458299202,14.914123179965662,4.787491742782046,9.55831760021172,14.914123179965662,5.0,2.9444389791664403,41.2172,1.62,3.85,1.0,3.0,4.0,1.0,201505150,西南,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,0.0,1.0
0.0,5.106248458299202,17.622173069956816,4.564348191467836,9.107864580386948,17.034386422832473,3.0,5.631211781821365,41.2172,1.62,3.85,3.0,3.0,4.0,3.0,201505151,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
1.0,5.106248458299202,16.52356082573315,5.017279836814924,10.021315031649332,16.118095750958314,5.0,3.9318256327243257,41.2172,1.62,3.85,1.0,3.0,0.0,1.0,201505154,西南,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0
1.0,5.106248458299202,15.096444681204078,3.4339872044851463,6.803505257608338,13.815511557963774,3.0,1.9459101490553128,41.2172,1.62,3.85,1.0,3.0,1.0,1.0,201505155,西南,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,
1.0,5.106248458299202,14.508658238524095,3.951243718581428,7.86403565907245,13.122365377402328,4.0,1.9459101490553128,41.2172,1.62,3.85,13.0,3.0,2.0,13.0,201505159,西南,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,1.0,
1.0,5.106248458299202,14.220976332738882,4.007333185232471,7.978310969867722,13.122365377402328,5.0,2.19722457733622,41.2172,1.62,3.85,3.0,3.0,1.0,3.0,201505160,西南,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0
0.4999999999999688,5.106248458299202,12.765691290604371,3.7612001156935615,7.475905969367397,13.592368256649284,2.0,1.791759469228055,41.2172,1.62,3.85,15.0,3.0,4.0,15.0,201505161,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
1.0,5.106248458299202,17.989897843244528,5.393627546352362,10.77816430968982,17.909855136853043,4.0,4.709530201312334,41.2172,1.62,3.33854794520548,2.0,3.0,12.0,2.0,201505163,西南,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0
0.0,5.106248458299202,17.72753358339242,5.905361848054571,11.805274131912675,17.72753358339242,3.0,5.303304908059076,41.2172,1.8641803278688525,4.570081967213114,1.0,3.0,1.0,1.0,201505164,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.106248458299202,14.845130332288226,4.543294782270004,9.065314599925925,14.914123179965662,3.0,3.258096538021482,41.2172,1.62,3.85,1.0,3.0,12.0,1.0,201505166,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.106248458299202,14.914123179965662,3.044522437723423,5.993961427306569,13.815511557963774,2.0,1.3862943611198906,41.2172,1.62,3.85,3.0,3.0,3.0,3.0,201505169,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.106248458299202,13.815511557963774,5.58724865840025,11.16700675054058,12.206077645517674,2.0,3.49650756146648,41.2172,1.62,3.33,1.0,3.0,12.0,1.0,201505171,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
1.0,5.106248458299202,12.100717685412471,2.5649493574615367,4.976733742420574,13.122365377402328,3.0,1.791759469228055,41.2172,1.62,3.85,1.0,3.0,4.0,1.0,201505174,西南,0.0,1.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
1.0,5.106248458299202,17.503889912049033,5.111987788356544,10.21192767807242,17.50439003707821,4.0,4.795790545596741,41.2172,1.62,3.85,1.0,3.0,3.0,1.0,201505175,西南,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0
0.0,5.106248458299202,13.815511557963774,4.7535901911063645,9.489939868234607,14.914123179965662,5.0,3.4339872044851463,41.2172,1.62,3.85,13.0,3.0,3.0,13.0,201505177,西南,1.0,,,,,,,,,,,,,,,,,,,1.0,
0.7407407407407133,5.106248458299202,17.479072229734946,4.51085950651685,8.999742789830492,16.118095750958314,5.0,2.9444389791664403,41.2172,1.62,3.85,1.0,3.0,3.0,1.0,201505178,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.106248458299202,20.030118658386467,3.737669618283368,7.427738840532894,18.197537205138158,5.0,3.295836866004329,41.2172,1.62,3.85,2.0,3.0,3.0,2.0,201505179,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
1.0,5.106248458299202,14.914123179965662,4.02535169073515,8.014996894348302,13.815511557963774,5.0,2.3978952727983707,41.2172,1.62,3.85,3.0,3.0,12.0,3.0,201505180,西南,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0
1.0,5.106248458299202,13.304686600863562,4.691347882229144,9.36434818445553,16.52356082573315,4.0,2.5649493574615367,41.2172,1.62,3.85,3.0,3.0,4.0,3.0,201505181,西南,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0
0.9090909090908678,5.106248458299202,15.201805169084134,4.248495242049359,8.468423027046809,16.012735246411598,5.0,2.5649493574615367,41.2172,1.62,3.85,10.0,3.0,12.0,10.0,201505182,西南,1.0,,,,,,,,,,,,,,,,,,,1.0,
1.0,5.106248458299202,13.060490101343552,2.70805020110221,5.2832037287379885,12.899222326086994,3.0,2.302585092994046,41.2172,1.62,3.85,17.0,3.0,12.0,17.0,201505183,西南,0.0,1.0,4.0,,,,,,,,,,,,,,,,,1.0,
0.6666666666664445,5.106248458299202,12.611541086966117,2.772588722239781,5.420534999272286,13.081543466215235,1.0,2.833213344056216,41.2172,1.62,3.7971153846153847,17.0,3.0,12.0,17.0,201505184,西南,1.0,,,,,,,,,,,,,,,,,,,1.0,
0.6666666666666556,5.106248458299202,16.213405921671733,4.709530201312334,9.401043372798052,16.300417291085605,5.0,4.804021044733257,41.2172,1.62,3.7971153846153847,10.0,3.0,1.0,10.0,201505185,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.106248458299202,15.123843647884687,3.80666248977032,7.5688956634069955,13.815511557963774,1.0,2.302585092994046,41.2172,1.62,3.7971153846153847,17.0,3.0,12.0,17.0,201505186,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.106248458299202,15.89993976553325,5.513428746164983,11.018793064145898,16.52356082573315,5.0,4.812184355372417,41.2172,1.62,3.85,10.0,3.0,12.0,10.0,201505187,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.4999999999999989,5.106248458299202,16.341239282272525,5.327876168789581,10.646043753353617,15.687312888712007,4.0,4.709530201312334,41.2172,1.62,3.85,10.0,3.0,1.0,10.0,201505188,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.106248458299202,12.611541086966117,5.2574953720277815,10.50457426724686,14.508658238524095,2.0,1.791759469228055,41.2172,1.62,3.85,17.0,3.0,12.0,17.0,201505190,西南,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.7692307692307101,5.106248458299202,13.997832948091215,3.8501476017100575,7.6577552711348655,15.068273812173889,1.0,2.19722457733622,41.2172,1.62,3.85,17.0,3.0,12.0,17.0,201505191,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.106248458299202,10.308985993422082,2.70805020110221,5.2832037287379885,14.220976332738882,3.0,1.6094379124341005,41.2172,1.62,3.7971153846153847,6.0,3.0,12.0,6.0,201505192,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.4347826086956332,5.106248458299202,14.914123179965662,4.61512051684126,9.210440366976515,14.914123179965662,3.0,2.9444389791664403,41.2172,1.62,3.85,2.0,3.0,12.0,2.0,201505193,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.106248458299202,14.122995993006082,3.4339872044851463,6.803505257608338,14.557448378884017,1.0,2.079441541679836,41.2172,1.62,3.7971153846153847,17.0,3.0,12.0,17.0,201505194,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.3999999999999734,5.106248458299202,14.862829903121964,4.23410650459726,8.439231649946526,14.285514812209817,4.0,3.4339872044851463,41.2172,1.62,3.85,1.0,3.0,4.0,1.0,201505195,西南,1.0,,,,,,,,,,,,,,,,,,,1.0,
0.1999999999999799,5.106248458299202,13.997832948091215,4.356708826689592,8.68777949199177,14.508658238524095,1.0,1.6094379124341005,41.2172,1.62,3.85,2.0,3.0,12.0,2.0,201505197,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.106248458299202,11.51293546492023,4.890349128221754,9.765661235628723,12.206077645517674,1.0,1.791759469228055,41.2172,1.62,3.7971153846153847,4.0,3.0,12.0,4.0,201505198,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.7142857142856123,5.106248458299202,12.54254845357358,3.8918202981106265,7.742835955430749,14.220976332738882,1.0,2.302585092994046,41.2172,1.62,3.85,17.0,3.0,12.0,17.0,201505199,西南,1.0,,,,,,,,,,,,,,,,,,,0.0,
1.0,5.106248458299202,0.0,2.6390573296152584,5.135798437050262,16.118095750958314,1.0,4.394449154672439,41.2172,1.62,3.85,17.0,3.0,12.0,17.0,201505200,西南,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0
1.0,5.106248458299202,0.0,2.70805020110221,5.2832037287379885,16.300417291085605,1.0,3.7612001156935615,41.2172,1.62,3.85,17.0,3.0,4.0,17.0,201505204,西南,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0
1.0,5.106248458299202,12.765691290604371,4.770684624465665,9.524420918282496,13.997832948091215,1.0,1.791759469228055,41.2172,1.62,3.85,17.0,3.0,12.0,17.0,201505205,西南,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,
0.5357142857140944,5.15652336093015,11.51293546492023,4.060443010546419,8.086410275323782,16.012735246411598,3.0,3.044522437723423,51.3207,1.62,3.85,17.0,3.0,12.0,17.0,201500796,华北,1.0,,,,,,,,,,,,,,,,,,,0.0,
1.0,5.15652336093015,15.201805169084134,4.624972813284271,9.230339058482873,15.607270193858982,1.0,3.4339872044851463,51.3207,1.62,3.85,17.0,3.0,12.0,17.0,201500798,华北,0.0,1.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
1.0,5.15652336093015,13.21767537538882,5.501258210544727,10.994353247005408,13.21767537538882,3.0,1.6094379124341005,51.3207,1.62,3.85,17.0,3.0,11.0,17.0,201500799,华北,0.0,1.0,4.0,,,,,,,,,,,,,,,,,0.0,0.0
1.0,5.15652336093015,9.952325334619427,3.258096538021482,6.439350371100098,15.978833698567334,1.0,3.367295829986474,51.3207,1.62,3.85,3.0,3.0,2.0,3.0,201500802,华北,0.0,1.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
1.0,5.15652336093015,16.588099342704055,3.367295829986474,6.665683717782408,15.424948670398354,2.0,3.8501476017100575,51.3207,1.62,3.85,17.0,3.0,12.0,17.0,201500803,华北,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,
0.8999999999999551,5.15652336093015,12.468440756144114,4.51085950651685,8.999742789830492,15.607270193858982,4.0,3.1354942159291497,51.3207,1.62,3.85,17.0,2.0,4.0,17.0,201500804,华北,1.0,,,,,,,,,,,,,,,,,,,1.0,
1.0,5.15652336093015,10.819798284210286,2.833213344056216,5.54907608489522,13.45883704259595,3.0,1.791759469228055,51.3207,1.62,3.85,17.0,3.0,11.0,17.0,201500805,华北,0.0,1.0,4.0,,,,,,,,,,,,,,,,,1.0,
0.0,5.15652336093015,11.51293546492023,4.31748811353631,8.608312784783722,14.508658238524095,1.0,1.3862943611198906,51.3207,1.62,3.85,17.0,3.0,12.0,17.0,201500807,华北,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.619999999999969,5.15652336093015,18.31532023940565,4.836281906951478,9.65669147255669,17.216707972959764,5.0,3.295836866004329,51.3207,1.62,3.85,1.0,3.0,2.0,1.0,201503177,华北,1.0,,,,,,,,,,,,,,,,,,,1.0,
0.0,5.465356066477474,13.815511557963774,5.2832037287379885,10.55625534894273,11.51293546492023,3.0,2.302585092994046,21.3063,1.62,3.85,3.0,3.0,2.0,3.0,201500002,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,15.520258832020865,3.688879454113936,7.327780538421631,14.508658238524095,5.0,3.4339872044851463,21.3063,1.62,3.85,6.0,3.0,0.0,6.0,201500004,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,12.206077645517674,4.430816798843313,8.837826364007704,11.918397239722838,3.0,1.6094379124341005,21.3063,1.62,3.85,4.0,3.0,1.0,4.0,201500007,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,12.206077645517674,4.890349128221754,9.765661235628723,11.51293546492023,1.0,1.6094379124341005,21.3063,1.89,3.87,13.0,3.0,2.0,13.0,201500011,华北,1.0,,,,,,,,,,,,,,,,,,,0.0,
1.0,5.465356066477474,15.687312888712007,4.5217885770490405,9.021839764105511,15.607270193858982,3.0,2.833213344056216,21.3063,1.62,3.85,5.0,3.0,4.0,5.0,201500012,华北,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0
0.0,5.465356066477474,13.910821646859096,4.852030263919617,9.688436171119257,12.765691290604371,3.0,1.9459101490553128,21.3063,1.62,3.85,6.0,3.0,3.0,6.0,201500013,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,
0.0,5.465356066477474,14.508658238524095,4.04305126783455,8.051022208190679,15.068273812173889,3.0,2.9444389791664403,21.3063,1.62,3.85,13.0,3.0,2.0,13.0,201500014,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,15.520258832020865,3.951243718581428,7.86403565907245,15.520258832020865,2.0,4.04305126783455,21.3063,1.62,3.85,6.0,3.0,8.0,6.0,201500017,华北,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.465356066477474,14.220976332738882,3.9889840465642745,7.940939762327791,15.424948670398354,5.0,5.017279836814924,21.3063,1.62,3.85,6.0,3.0,2.0,6.0,201500021,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,14.220976332738882,4.51085950651685,8.999742789830492,14.508658238524095,3.0,2.302585092994046,21.3063,1.62,3.85,5.0,3.0,2.0,5.0,201500022,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,13.82347971967645,4.23410650459726,8.439231649946526,14.914123179965662,2.0,1.3862943611198906,21.3063,1.62,3.85,5.0,3.0,4.0,5.0,201500024,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,15.068273812173889,3.9318256327243257,7.824445930877619,14.731801689838347,4.0,1.6094379124341005,21.3063,1.62,3.85,7.0,3.0,8.0,7.0,201500025,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,13.527829818844936,4.02535169073515,8.014996894348302,13.527829818844936,3.0,1.9459101490553128,21.3063,1.62,3.85,5.0,3.0,2.0,5.0,201500027,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,15.068273812173889,5.730099782973574,11.453706105310255,16.118095750958314,5.0,2.772588722239781,21.3063,1.8641803278688525,4.570081967213114,4.0,3.0,2.0,4.0,201500029,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,16.300417291085605,5.598421958998375,11.189436578707143,21.511723197765228,3.0,4.343805421853684,21.3063,1.62,3.85,11.0,3.0,2.0,11.0,201500030,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,12.611541086966117,5.420534999272286,10.83222055730017,10.819798284210286,3.0,2.3978952727983707,21.3063,1.62,3.33854794520548,11.0,3.0,1.0,11.0,201500032,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
1.0,5.465356066477474,12.899222326086994,5.225746673713202,10.440740868137397,12.611541086966117,2.0,1.3862943611198906,21.3063,1.62,3.85,13.0,3.0,3.0,13.0,201500033,华北,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0
0.0,5.465356066477474,12.765691290604371,4.382026634673881,8.739055922830724,10.819798284210286,3.0,1.6094379124341005,21.3063,1.62,3.85,5.0,3.0,7.0,5.0,201500037,华北,1.0,,,,,,,,,,,,,,,,,,,1.0,
0.0,5.465356066477474,13.304686600863562,5.10594547390058,10.19977003520708,12.611541086966117,3.0,1.9459101490553128,21.3063,1.62,3.85,5.0,3.0,3.0,5.0,201500038,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,14.077875591662238,4.74493212836325,9.47247384058159,12.206077645517674,3.0,2.079441541679836,21.3063,1.62,3.85,5.0,3.0,3.0,5.0,201500039,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,16.52356082573315,4.762173934797756,9.507254695741542,12.765691290604371,3.0,1.6094379124341005,21.3063,1.62,3.85,5.0,3.0,4.0,5.0,201500043,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,14.508658238524095,3.6635616461296463,7.275864600546533,12.765691290604371,3.0,1.9459101490553128,21.3063,1.62,3.85,5.0,3.0,2.0,5.0,201500045,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,15.894952224644102,4.30406509320417,8.58110651715989,15.424948670398354,3.0,2.5649493574615367,21.3063,1.62,3.33,13.0,3.0,2.0,13.0,201500046,华北,1.0,,,,,,,,,,,,,,,,,,,0.0,
0.0,5.465356066477474,16.588099342704055,4.430816798843313,8.837826364007704,16.118095750958314,3.0,4.795790545596741,21.3063,1.62,3.85,5.0,3.0,2.0,5.0,201500049,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,16.300417291085605,4.5217885770490405,9.021839764105511,16.52356082573315,3.0,3.9318256327243257,21.3063,1.62,3.85,5.0,3.0,2.0,5.0,201500050,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
0.0,5.465356066477474,14.914123179965662,3.8918202981106265,7.742835955430749,14.508658238524095,4.0,2.5649493574615367,21.3063,1.62,3.33,6.0,3.0,1.0,6.0,201500051,华北,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0
