year,province,gdp,gdp_1,gdp_2,gdp_3,gdp_per,gdp_1_proportion,gdp_2_proportion,gdp_3_proportion,gdp_index,gdp_index_1,gdp_index_2,gdp_index_3,gdp_index_per
2005,陕西省,3933.72,435.77,1849.28,1390.61,9899,11.9,50.3,37.8,113.7,107.7,115.8,110.1,
2005,甘肃省,1933.98,308.06,838.56,787.36,7476.5293,15.9,43.4,40.7,111.8,105.8606,113.1523,112.8239,
2005,青海省,543.32,65.34,264.61,213.37,10044.7403,12,48.7,39.3,112.2,104.9833,115.9252,110.2223,
2005,宁夏回族自治区,612.61,72.08,281.23,252.79,10239,11.9,46.4,41.7,110.9,103.1742,115.253,108.9032,
2005,新疆维吾尔自治区,2604.19,509.99,1164.79,929.41,13108,19.6,44.7,35.7,110.9,106.5,114.4,109.4,
2006,北京市,8117.78,98.04,2191.43,5580.81,50467,1.3,27.8,70.9,113,100.6,110.5,114.1,
2006,天津市,4462.74,118.23,2488.29,1752.63,41163,2.7,57.1,40.2,114.7,103.3,117.7,111.1,
2006,河北省,11467.6,1606.48,6115.01,3938.94,16962,13.8,52.4,33.8,113.4,105,115.1,114.3,
2006,山西省,4878.61,276.77,2748.33,1727.44,14123,5.8,57.8,36.4,112.8,105.1,115.4,107.6,
2006,内蒙古自治区,4944.25,649.62,2327.44,1814.42,20053,13.6,48.6,37.8,119.1,105.6,125.7,115.8,
2006,中国,219438.4748,23317.0068,104359.2279,91762.2401,16737.996,10.6258,47.5574,41.8168,112.721,104.7553,113.4507,114.1342,112.0933
2006,辽宁省,9304.52,976.37,4729.5,3545.28,21788,10.6,51.1,38.3,114.2,106.9,118.6,110,
2006,吉林省,4275.12,672.76,1915.29,1687.07,15720,15.7,44.8,39.5,115,104.2,117,117.4,
2006,黑龙江省,6211.8,737.59,3365.31,2086,16195,11.9,54.4,33.7,112.1,108.5,112.9,112.4,
2006,上海市,10572.24,93.8,5028.37,5244.2,57695,0.9,48.5,50.6,112.7,100.8,112.3,112,
2006,江苏省,21742.05,1545.01,12250.84,7849.23,28814,7.1,56.6,36.3,114.9,105,116,115.5,
2006,浙江省,15718.47,925.1,8509.57,6307.85,31874,5.9,54,40.1,113.9,103.2,114.3,115.2,
2006,安徽省,6112.5,1028.66,2648.13,2471.94,10055,16.7,43.1,40.2,112.5,106.4,117.3,110.9,
2006,福建省,7583.85,896.17,3743.71,2974.67,21471,11.8,49.1,39.1,114.8,102.5,117,116,
2006,江西省,4820.53,786.14,2320.74,1563.65,10798,16.8,49.7,33.5,112.3,106.5,116.3,109.9,
2006,山东省,21900.19,2138.9,12751.2,7187.26,23794,9.7,57.7,32.6,114.7,105.2,116.7,114.5,
2006,河南省,12362.79,2049.92,6724.61,3721.44,13313,16.4,53.8,29.8,114.4,107.3,117.7,112.9,
2006,湖北省,7617.47,1140.41,3365.08,3075.83,13296,15,44.4,40.6,113.2,105.1,115.9,113.7,
2006,湖南省,7688.67,1332.23,3151.7,3084.96,11950,17.6,41.6,40.8,112.8,104.8,116.5,111.7,
2006,广东省,26587.76,1577.12,13431.82,11195.53,28332,6,51.3,42.7,114.8,104.2,116.9,113.4,
2006,广西壮族自治区,4746.16,1032.47,1878.56,1917.47,10296,21.4,38.9,39.7,113.6,106.5,119.3,112.2,
2006,海南省,1044.91,344.48,287.86,420.51,12654,32.7,27.4,39.9,113.2,109.1,119.8,111,
2006,重庆市,3907.23,425.81,1500.97,1564.79,12457,12.2,43,44.8,112.4,94.5,116.9,114,
2006,四川省,8690.24,1595.48,3775.19,3267.14,10546,18.5,43.7,37.8,113.5,102.6,120,111.8,
2006,贵州省,2338.98,393.17,980.78,908.05,5787,17.2,43,39.8,112.8,104.6,114.2,112.3,
2006,云南省,3988.14,749.81,1712.6,1544.31,8970,18.7,42.8,38.5,111.6,106.8,117,109.2,
2006,西藏自治区,290.76,50.9,80.1,160.01,10430,17.5,27.5,55,113.3,103.1,123,112.4,
2006,陕西省,4743.61,488.48,2440.5,1594.76,12138,10.8,53.9,35.3,113.9,107.4,114.3,112.4,
2006,甘肃省,2276.7,333.35,1043.19,900.16,8757,14.7,45.8,39.5,111.5,105.2,114.2,111.1,
2006,青海省,648.5,69.64,331.16,240.78,11762,10.9,51.6,37.5,113.3,103.5,115.8,110.5,
2006,宁夏回族自治区,725.9,79.54,349.83,281.39,11847,11.2,49.2,39.6,112.7,106.2,117.7,109.1,
2006,新疆维吾尔自治区,3045.26,527.8,1459.3,1058.16,15000,17.3,48,34.7,111,105.7,111.2,113.6,
2007,北京市,9846.81,101.26,2509.4,6742.66,58204,1.1,26.8,72.1,114.5,102.2,112.7,113.7854,
2007,天津市,5252.76,110.19,2892.53,2047.68,46122,2.2,57.3,40.5,115.5,101.4,116.5,114.2892,
2007,河北省,13607.32,1804.72,7241.8,4662.98,19877,13.2,52.8,34,112.8,104,114.1,114.1,
2007,山西省,6024.45,269.68,3438.58,2025.09,16945,4.7,60,35.3,115.9,99.8,117.1,111.9,
2007,内蒙古自治区,6423.18,762.1,3154.56,2174.46,25393,12.5,51.8,35.7,119.2,103.9,125.8,115.6606,
2007,中国,270092.3237,27674.1072,126630.5421,115787.6744,20494.3773,10.2462,46.8842,42.8697,114.2309,103.5236,115.0507,116.0715,113.6358
2007,辽宁省,11164.3,1133.4,5853.1,4036.99,25729,10.3,53.1,36.6,115,104,119.7,110.3,
2007,吉林省,5284.69,783.8,2475.45,2025.44,19383,14.8,46.8,38.3,116.1,101.2,121.2,116.4,
2007,黑龙江省,7104,915.38,3695.58,2454.04,18478,13,52.3,34.7,112,104.1,112,114.7782,
2007,上海市,12494.01,101.84,5678.51,6408.5,66367,0.8,46.6,52.6,115.2,102,111.5,117.0731,
2007,江苏省,26018.48,1816.24,14306.4,9618.52,33928,7.1,55.6,37.4,114.9,103.1,115.5,116.1859,
2007,浙江省,18753.73,986.02,10148.45,7645.96,37411,5.3,54,40.7,114.7,102.3,115.5,115.4483,
2007,安徽省,7360.92,1200.18,3289.12,2874.88,12045,16.3,44.7,39,114.2,103.6,119.5,112.2454,
2007,福建省,9248.53,1002.11,4549.42,3697.6,25908,10.8,49.2,40,115.2,103.9,118.8,113.9707,
2007,江西省,5800.25,905.77,2840.92,1753.56,12633,16.5,51.7,31.9,113.2,104.1,117.3,111.1293,
2007,山东省,25776.91,2509.14,14776.53,8680.24,27807,9.7,56.9,33.4,114.2,104,115.8,114.7028,
2007,河南省,15012.46,2217.66,8282.83,4511.97,16012,14.8,55.2,30.1,114.6,103.8,118.1,114.1,
2007,湖北省,9333.4,1378,3966.68,3886,16206,14.9,43,42.1,114.6,104.7,115.1,117.7,
2007,湖南省,9439.6,1626.52,3916.44,3657.04,14492,17.7,42.6,39.8,115,104,118.1,115,
2007,广东省,31777.01,1695.57,15939.1,13449.73,33151,5.5,51.3,43.3,114.9,103.2,117,113.3846,
2007,广西壮族自治区,5823.41,1241.35,2425.29,2289,12555,20.8,40.7,38.4,115.1,105.5,120.7,114.632,
2007,海南省,1254.17,361.07,364.26,497.95,14555,29.5,29.8,40.7,115.8,108,125.8,113,
2007,重庆市,4676.13,482.39,1892.1,1748.02,14660,11.7,45.9,42.4,115.9,109.5,120.6,112.4,
2007,四川省,10562.39,2032,4641.3,3832,12893,19.3,44.2,36.5,114.5,103.5,119.2,113.5,
2007,贵州省,2884.11,446.38,1148.27,1147.25,6915,16.3,41.9,41.8,114.8,103.3,114,118,
2007,云南省,4772.52,837.35,2051.08,1852.88,10540,17.7,43.3,39.1,112.2,105.5,115.2,112.6,
2007,西藏自治区,341.43,54.89,98.48,188.82,12109,16,28.8,55.2,114,104.2,116,116.04,
2007,陕西省,5757.29,592.63,2964.56,1908.6,14607,10.8,54.2,34.9,115.8,105,117.2,113.8,
2007,甘肃省,2702.4,385.97,1279.32,1037.11,10346,14.3,47.3,38.4,112.3,104,116.8,110.5241,
2007,青海省,797.35,83.41,417.78,282.42,14257,10.6,53.3,36,113.5,104.4,114.9,111.6971,
2007,宁夏回族自治区,919.11,97.89,451.82,339.49,14649,11,50.8,38.2,112.7,106.5,116.1,110.4045,
2007,新疆维吾尔自治区,3523.16,628.72,1647.55,1246.89,16999,17.8,46.8,35.4,112.2,107.1,112.7,114.3,
2008,北京市,11115,112.81,2693.15,7682.07,63029,1.1,25.7,73.2,109.1,101.1,102.4,111.7,
2008,天津市,6719.01,122.58,3821.07,2410.73,55473,1.9,60.1,37.9,116.5,103.1,118.2,114.7,
2008,河北省,16011.97,2034.6,8777.42,5376.59,23239,12.6,54.2,33.2,110.1,104.9,110.5,111.1,
2008,山西省,7315.4,302.48,4265.77,2370.48,20398,4.4,61.5,34.2,108.5,102.5,107.4,110.6,
2008,内蒙古自治区,8496.2,906.98,4271.03,2583.79,32214,11.7,55,33.3,117.8,107.5,120.5,115.5,
2008,中国,319244.6128,32464.1374,149952.9373,136827.538,24100.2082,10.169,46.9712,42.8598,109.6507,105.156,109.839,110.4758,109.0903
2008,辽宁省,13668.58,1302,7512.11,4647.46,31259,9.7,55.8,34.5,113.4,106.3,115.5,111.2,
2008,吉林省,6426.1,916.7,3064.63,2442.73,23514,14.3,47.7,38,116,109.5,117.2,116.7,
2008,黑龙江省,8314.37,1089.1,4365.9,2855,21727,13.1,52.5,34.4,111.8,108.2,112.1,112.4,
2008,上海市,14069.86,111.8,6235.92,7350.43,73124,0.8,45.5,53.7,109.7,100.7,108.2,111.3,
2008,江苏省,30981.98,2100,16663.81,11548.8,39622,6.9,55,38.1,112.7,104,112.9,112.7,
2008,浙江省,21462.69,1095.43,11580.33,8811.17,42214,5.1,53.9,41,110.1,103.9,109.4,111.8,
2008,安徽省,8851.66,1418.08,4137.35,3318.74,14485,16,46.6,37.4,112.7,106.2,116.4,111,
2008,福建省,10823.01,1157.75,5415.77,4249.59,30123,10.7,50,39.3,113,104.8,115.2,112.1,
2008,江西省,6971.05,1060.38,3414.88,2005.07,14781,16.4,52.7,30.9,113.2,104.8,116.6,110.1,
2008,山东省,30933.28,3002.65,17702.17,10367.23,33083,9.7,57,33.4,112,105.1,112.1,114,
2008,河南省,18018.53,2658.8,10477.92,5271.06,19593,14.4,56.9,28.6,112.1,105.5,114.9,110.2,
2008,湖北省,11328.89,1780,4963.61,4586.77,19860,15.7,43.8,40.5,113.4,106,116.6,112.4,
2008,湖南省,11555,2007.4,4933.08,4216.16,17521,18,44.2,37.8,113.9,105.3,114.9,113.3,
2008,广东省,36796.71,1970.23,18402.64,15323.59,37589,5.5,51.6,42.9,110.4,103.7,111.4,109.1,
2008,广西壮族自治区,7021,1453.9,3037.74,2679.94,14966,20.3,42.4,37.4,112.8,105.1,117.4,111.7,
2008,海南省,1503.06,437.61,434.4,587.22,17175,30,29.8,40.2,110.3,107.7,107,113.3,
2008,重庆市,5793.66,575.4,2433.27,2087.99,18025,11.3,47.7,41,114.5,106.8,118,112.4,
2008,四川省,12601.23,2366.15,5790.1,4350,15378,18.9,46.3,34.8,111,103,112.9,108.3,
2008,贵州省,3561.56,547.85,1408.71,1376.84,8824,16.4,42.3,41.3,111.3,106.5,108.9,112.9,
2008,云南省,5692.12,1020.94,2451.09,2228.07,12587,17.9,43,39.1,110.6,107.6,111.4,112.1,
2008,西藏自治区,394.85,60.51,115.76,219.64,13861,15.3,29.2,55.5,110.1,106,107.9,112.4,
2008,陕西省,7314.58,753.72,3842.08,2255.52,18246,11,56.1,32.9,116.4,107.6,118.8,113,
2008,甘肃省,3166.82,463,1471.43,1241.68,12110,14.6,46.3,39.1,110.1,107.2,108.4,113.2,
2008,青海省,1018.62,105.58,529.4,326.55,17389,11,55.1,34,113.5,103.9,116.5,110,
2008,宁夏回族自治区,1203.92,120,581.24,397.27,17892,10.9,52.9,36.2,112.6,107.2,114.3,111,
2008,新疆维吾尔自治区,4183.21,691.1,2086.74,1425.57,19893,16.4,49.6,33.9,111,106.4,113.9,109.7,
2009,北京市,12153.03,118.29,2855.55,9179.19,70452,1,23.5,75.5,110.2,104.6,110.4,110.2,
2009,天津市,7521.85,128.85,3987.84,3405.16,62574,1.7,53,45.3,116.5,103.4,118,115.2,
2009,河北省,17235.48,2207.34,8959.83,6068.31,24581,12.8,52,35.2,110,103.3,110.5,111.4,
2009,山西省,7358.31,477.59,3993.8,2886.92,21522,6.5,54.3,39.2,105.4,104.2,101.9,110.5,
2009,内蒙古自治区,9740.25,929.6,5114,3696.65,40282,9.5,52.5,38,116.9,102.3,121.1,115,
2009,中国,348517.7437,33583.8163,160168.8128,154765.1146,26179.54,9.6362,45.9571,44.4067,109.3987,104.0024,110.2928,109.5866,108.8559
2009,辽宁省,15212.49,1414.9,7906.34,5891.25,35239,9.3,52,38.7,113.1,103.1,115.6,112.1,
2009,吉林省,7278.75,980.57,3541.92,2756.26,26595,13.5,48.7,37.9,113.6,102.8,117.1,113,
2009,黑龙江省,8587,1154.33,4060.72,3371.95,22447,13.4,47.3,39.3,111.4,105.2,113.1,110.7,
2009,上海市,15046.45,113.82,6001.78,8930.85,78989,0.8,39.9,59.4,108.2,98.9,103.5,112.2,
2009,江苏省,34457.3,2261.86,18566.37,13629.07,44744,6.6,53.9,39.6,112.4,104.5,112.5,113.6,
2009,浙江省,22990.35,1163.08,11908.49,9918.78,44641,5.1,51.8,43.1,108.9,102.4,106.8,112.5,
2009,安徽省,10062.82,1495.45,4905.22,3662.15,16408,14.9,48.7,36.4,112.9,105,116.8,111,
2009,福建省,12236.53,1182.74,6005.3,5048.49,33840,9.7,49.1,41.3,112.3,104.7,113.7,112.3,
2009,江西省,7655.18,1098.66,3919.45,2637.07,17335,14.4,51.2,34.4,113.1,104.5,117.1,110.7,
2009,山东省,33896.65,3226.64,18901.83,11768.18,35894,9.5,55.8,34.7,112.2,104.15,113.9,111.2,
2009,河南省,19480.46,2769.05,11010.5,5700.91,20597,14.2,56.5,29.3,110.9,104.2,112.4,111.1,
2009,湖北省,12961.1,1795.9,6038.08,5127.12,22677,13.9,46.6,39.6,113.5,105.2,116.8,112.3,
2009,湖南省,13059.69,1969.69,5687.19,5402.81,20428,15.1,43.5,41.4,113.7,105,118.9,111.3,
2009,广东省,39482.56,2010.27,19419.7,18052.59,41166,5.1,49.2,45.7,109.7,104.9,109.2,110.8,
2009,广西壮族自治区,7759.16,1458.49,3381.54,2919.13,16045,18.8,43.6,37.6,113.9,105.2,117.7,113.8,
2009,海南省,1654.21,462.19,443.43,748.59,19254,27.9,26.8,45.3,111.7,107.2,112.6,114.1,
2009,重庆市,6530.01,606.8,3448.77,2474.44,22920,9.3,52.8,37.9,114.9,105.5,117.9,113.5,
2009,四川省,14151.28,2240.61,6711.87,5198.8,17339,15.8,47.4,36.7,114.5,104,119.5,112.4,
2009,贵州省,3912.68,550.27,1476.62,1885.79,10309,14.1,37.7,48.2,111.4,104.3,112.1,113.1,
2009,云南省,6169.75,1067.6,2582.53,2519.62,13539,17.3,41.9,40.8,112.1,105.2,113.6,113.1,
2009,西藏自治区,441.36,63.88,136.63,240.85,15295,14.5,31,54.6,112.4,103,121.7,110.4,
2009,陕西省,8169.8,789.64,4236.42,3143.74,21688,9.7,51.9,38.5,113.6,104.9,113.8,115.3,
2009,甘肃省,3387.56,497.05,1527.24,1363.27,12872,14.7,45.1,40.2,110.3,105.1,111,111.2,
2009,青海省,1081.27,107.4,575.33,398.54,19454,9.9,53.2,36.9,110.1,105,111.3,109.8,
2009,宁夏回族自治区,1353.31,127.25,662.32,563.74,21777,9.4,48.9,41.7,111.9,107.3,114.4,110,
2009,新疆维吾尔自治区,4277.05,759.74,1929.59,1587.72,19942,17.8,45.1,37.1,108.1,104.5,108.5,109.2,
2010,北京市,14113.58,124.36,3388.38,10600.84,73856,0.9,24,75.1,110.3,98.4,113.7,109.3,
2010,天津市,9224.46,145.58,4840.23,4238.65,72994,1.6,52.5,46,117.4,103.3,120.2,114.2,
2010,河北省,20394.26,2562.81,10707.68,7123.77,28668,12.6,52.5,34.9,112.2,103.5,113.4,113.1,
2010,山西省,9200.86,554.48,5234,3412.38,26283,6,56.9,37.1,113.9,106.1,118.3,109.4,
2010,内蒙古自治区,11672,1095.28,6367.69,4209.02,47347,9.4,54.6,36.1,115,106.1,118.2,112.4,
2010,中国,412119.2558,38430.8498,191626.5156,182061.8903,30807.9327,9.3252,46.4978,44.177,110.6359,104.2511,112.6836,109.669,110.1028
2010,辽宁省,18457.27,1631.08,9976.82,6849.37,42355,8.8,54.1,37.1,114.2,105.8,116.8,112.5,
2010,吉林省,8667.58,1050.15,4506.31,3111.12,31599,12.1,52,35.9,113.8,103.7,118.8,110.7,
2010,黑龙江省,10368.6,1302.9,5204.11,3861.59,27076,12.6,50.2,37.2,112.7,106.2,114.5,111.8,
2010,上海市,17165.98,114.15,7218.32,9833.51,76074,0.7,42.1,57.3,110.3,93.4,116.8,105.7,
2010,江苏省,41425.48,2540.1,21753.93,17131.45,52840,6.1,52.5,41.4,112.7,104.9,113.1,113.3,
2010,浙江省,27722.31,1360.56,14297.93,12063.82,51711,4.9,51.6,43.5,111.9,103.2,112.4,112.3,
2010,安徽省,12359.33,1729.02,6436.62,4193.68,20888,14,52.1,33.9,114.6,104.6,120.7,110.1,
2010,福建省,14737.12,1363.67,7522.83,5850.62,40025,9.3,51,39.7,113.9,103.3,118.1,110.6,
2010,江西省,9451.26,1206.98,5122.88,3121.4,21253,12.8,54.2,33,114,104,118.2,111.2,
2010,山东省,39169.92,3588.28,21238.49,14343.14,41106,9.2,54.2,36.6,112.3,103.6,112.8,113.5,
2010,河南省,23092.36,3258.09,13226.38,6607.89,24446,14.1,57.3,28.6,112.5,104.5,114.8,111.4,
2010,湖北省,15967.61,2147,7767.24,6053.37,27906,13.4,48.6,37.9,114.8,104.6,120.2,111.3,
2010,湖南省,16037.96,2325.5,7343.19,6369.27,24719,14.5,45.8,39.7,114.6,104.3,120.2,111.7,
2010,广东省,46013.06,2286.98,23014.53,20711.55,44736,5,50,45,112.4,104.5,114.7,110.6,
2010,广西壮族自治区,9569.85,1675.06,4511.68,3383.11,20219,17.5,47.1,35.4,114.2,104.6,120.5,111.1,
2010,海南省,2064.5,539.83,571,953.67,23831,26.1,27.7,46.2,116,106.3,119.2,120.1,
2010,重庆市,7925.58,685.38,4359.12,2881.08,27596,8.6,55,36.4,117.1,106.1,122.7,112.4,
2010,四川省,17185.48,2482.89,8672.18,6030.41,21182,14.4,50.5,35.1,115.1,104.4,122,110.2,
2010,贵州省,4602.16,625.03,1800.06,2177.07,13119,13.6,39.1,47.3,112.8,104.7,116.6,112.1,
2010,云南省,7224.18,1108.38,3223.49,2892.31,15752,15.3,44.6,40,112.3,104.2,115.8,111.5,
2010,西藏自治区,507.46,68.72,163.92,274.82,17027,13.5,32.3,54.2,112.3,103.2,114.1,113.7,
2010,陕西省,10123.48,988.45,5446.1,3688.93,27133,9.8,53.8,36.4,114.6,105.8,118,112.1,
2010,甘肃省,4120.75,599.28,1984.97,1536.5,16113,14.5,48.2,37.3,111.8,105.5,115.3,109.9,
2010,青海省,1350.43,134.92,744.63,470.88,24115,10,55.1,34.9,115.3,105.9,119.3,112.1,
2010,宁夏回族自治区,1689.65,159.29,827.91,702.45,26860,9.4,49,41.6,113.5,107.4,116,111.6,
2010,新疆维吾尔自治区,5437.47,1078.63,2592.15,1766.69,25034,19.8,47.7,32.5,110.6,104.5,112.6,110.8,
2011,北京市,16251.93,136.27,3752.48,12363.18,81658,0.8,23.1,76.1,108.1,100.9,106.7,108.7,
2011,天津市,11307.28,159.72,5928.32,5219.24,85213,1.4,52.4,46.2,116.4,103.8,118.3,114.7,
2011,河北省,24515.76,2905.73,13126.86,8483.17,33969,11.9,53.5,34.6,111.3,104.2,113.4,110.5,
2011,山西省,11237.55,641.42,6635.26,3960.87,31357,5.7,59,35.2,113,106.1,116.5,108.7,
2011,内蒙古自治区,14359.88,1306.3,8037.69,5015.89,57974,9.1,56,34.9,114.3,105.9,117.1,112.4,
2011,中国,487940.1805,44781.4605,227035.099,216123.621,36277.1363,9.1777,46.5293,44.2931,109.5508,104.1743,110.6887,109.4881,109.0272
2011,辽宁省,22226.7,1915.57,12152.15,8158.98,50760,8.6,54.7,36.7,112.2,106.5,114.1,111,
2011,吉林省,10568.83,1277.44,5611.48,3679.91,38460,12.1,53.1,34.8,113.8,105.1,117.7,111,
2011,黑龙江省,12582,1701.5,6330.53,4549.97,32819,13.5,50.3,36.2,112.3,106.2,113.2,113.2,
2011,上海市,19195.69,124.94,7927.89,11142.86,82560,0.7,41.3,58,108.2,99.3,106.3,109.6,
2011,江苏省,49110.27,3064.77,25203.28,20842.21,62290,6.2,51.3,42.4,111,104,111.7,111.1,
2011,浙江省,32318.85,1583.04,16555.58,14180.23,59249,4.9,51.2,43.9,109,103.6,109.2,109.5,
2011,安徽省,15300.65,2015.31,8309.38,4975.95,25659,13.2,54.3,32.5,113.5,104,118,110.6,
2011,福建省,17560.18,1612.24,9069.2,6878.74,47377,9.2,51.6,39.2,112.3,104.4,116.2,109.1,
2011,江西省,11702.82,1391.07,6390.55,3921.2,26150,11.9,54.6,33.5,112.5,104.2,115.2,111.1,
2011,山东省,45361.85,3973.85,24017.11,17370.89,47335,8.8,52.9,38.3,110.9,104,111.7,111.3,
2011,河南省,26931.03,3512.24,15427.08,7991.72,28661,13,57.3,29.7,111.9,103.7,113.2,113.4,
2011,湖北省,19632.26,2569.3,9815.94,7247.02,34197,13.1,50,36.9,113.8,104.4,117.9,112,
2011,湖南省,19669.56,2768.03,9361.99,7539.54,29880,14.1,47.6,38.3,112.8,104.2,117,111,
2011,广东省,53210.28,2665.2,26447.38,24097.7,50807,5,49.7,45.3,110,104.2,110.5,110,
2011,广西壮族自治区,11720.87,2047.23,5675.32,3998.33,25326,17.5,48.4,34.1,112.3,104.8,116.4,110.5,
2011,海南省,2522.66,659.23,714.5,1148.93,28898,26.1,28.3,45.5,112,106.2,115.3,113.3,
2011,重庆市,10011.37,844.52,5543.04,3623.81,34500,8.4,55.4,36.2,116.4,105.1,121.8,110.8,
2011,四川省,21026.68,2983.51,11029.13,7014.04,26133,14.2,52.5,33.4,115,104.5,120.6,111.2,
2011,贵州省,5701.84,726.22,2194.33,2781.29,16413,12.7,38.5,48.8,115,101.2,117.9,116.5,
2011,云南省,8893.12,1411.01,3780.32,3701.79,19265,15.9,42.5,41.6,113.7,106,117.9,112,
2011,西藏自治区,605.83,74.47,208.79,322.57,20077,12.3,34.5,53.2,112.7,103.4,118.3,111.6,
2011,陕西省,12512.3,1220.9,6935.59,4355.81,33464,9.8,55.4,34.8,113.9,105.9,116.4,112.5,
2011,甘肃省,5020.37,678.75,2377.83,1963.79,19595,13.5,47.4,39.1,112.52,105.9,115.2,111.6,
2011,青海省,1670.44,155.08,975.18,540.18,29522,9.3,58.4,32.3,113.5,104.8,117.4,109.7,
2011,宁夏回族自治区,2102.21,184.14,1056.15,861.92,33043,8.8,50.2,41,112.1,105.1,117.6,107.2,
2011,新疆维吾尔自治区,6610.05,1139.03,3225.9,2245.12,30087,17.2,48.8,34,112,106.5,112,115.2,
2012,北京市,17879.4,150.2,4059.27,13669.93,87475,0.84,22.7,76.46,107.7,103.2,107.5,107.9,
2012,天津市,12893.88,171.6,6663.82,6058.46,93173,1.33,51.68,46.99,113.8,103,115.2,112.6,
2012,河北省,26575.01,3186.66,14003.57,9384.78,36584,11.99,52.69,35.31,109.6,104,111.5,108.6,
2012,山西省,12112.83,698.32,6731.56,4682.95,33628,5.77,55.57,38.66,110.1,106.3,110.8,109.7,
2012,内蒙古自治区,15880.5788,1448.58,8801.5,5630.5,63886,9.12,55.42,35.46,111.5,105.6,113.3,110,
2012,中国,538579.9535,49084.6359,244639.0685,244856.249,39771.3728,9.1137,45.423,45.4633,107.8637,104.4665,108.3636,108.0141,107.3395
2012,辽宁省,24846.43,2155.82,13230.49,9460.12,56649,8.68,53.25,38.07,109.5,105.1,109.8,110.1,
2012,吉林省,11939.24,1412.11,6376.77,4150.36,43415,11.83,53.41,34.76,112,105.3,114,111.3,
2012,黑龙江省,13691.58,2113.66,6037.61,5540.31,35711,15.44,44.1,40.47,110,106.5,110.3,110.8,
2012,上海市,20181.72,127.8,7854.77,12199.15,85373,0.63,38.92,60.45,107.5,100.5,103.1,110.6,
2012,江苏省,54058.22,3418.29,27121.95,23517.98,68347,6.32,50.17,43.5,110.1,104.6,111.1,109.7,
2012,浙江省,34665.33,1667.88,17316.32,15681.13,63374,4.81,49.95,45.24,108,102,107.3,109.4,
2012,安徽省,17212.0506,2178.73,9404.84,5628.48,28792,12.66,54.64,32.7,112.1,105.5,114.4,111,
2012,福建省,19701.78,1776.71,10187.94,7737.13,52763,9.02,51.71,39.27,111.4,104.2,114.3,109.1,
2012,江西省,12948.88,1520.23,6942.59,4486.06,28800,11.74,53.62,34.64,111,104.6,113.1,109.5,
2012,山东省,50013.2449,4281.7,25735.73,19995.81,51768,8.56,51.46,39.98,109.8,104.7,110.5,109.8,
2012,河南省,29599.31,3769.54,16672.2,9157.57,31499,12.74,56.33,30.94,110.1,104.5,111.4,110.2,
2012,湖北省,22250.45,2848.77,11193.1,8208.58,38572,12.8,50.31,36.89,111.3,104.7,113.2,110.8,
2012,湖南省,22154.2275,3004.21,10506.42,8643.6,33480,13.56,47.42,39.02,111.3,103,112.8,112.2,
2012,广东省,57067.9177,2847.26,27700.97,26519.69,54095,4.99,48.54,46.47,108.2,103.8,107.3,109.5,
2012,广西壮族自治区,13035.1015,2172.37,6247.43,4615.3,27952,16.67,47.93,35.41,111.3,105.6,114.2,109.8,
2012,海南省,2855.54,711.54,804.47,1339.53,32377,24.92,28.17,46.91,109.1,106.3,111,109.5,
2012,重庆市,11409.6,940.01,5975.18,4494.41,38914,8.24,52.37,39.39,113.6,105.3,115.6,112,
2012,四川省,23872.8,3297.21,12333.28,8242.31,29608,13.81,51.66,34.53,112.6,104.5,115.2,111.6,
2012,贵州省,6852.2,891.91,2677.54,3282.75,19710,13.02,39.08,47.91,113.6,108.6,116.8,112.1,
2012,云南省,10309.47,1654.55,4419.2,4235.72,22195,16.05,42.87,41.09,113,106.7,116.7,110.9,
2012,西藏自治区,701.03,80.38,242.85,377.8,22936,11.47,34.64,53.89,111.8,103.4,114.4,112,
2012,陕西省,14453.68,1370.16,8073.87,5009.65,38564,9.48,55.86,34.66,112.9,106,114.8,111.6,
2012,甘肃省,5650.204,780.5,2600.09,2269.61,21978,13.81,46.02,40.17,112.6,106.8,114.2,112.5,
2012,青海省,1893.54,176.91,1092.34,624.29,33181,9.34,57.69,32.97,112.3,105.2,114.1,111.1,
2012,宁夏回族自治区,2341.29,199.4,1159.37,982.52,36394,8.52,49.52,41.96,111.5,105.8,113.8,109.7,
2012,新疆维吾尔自治区,7505.31,1320.57,3481.56,2703.18,33796,17.6,46.39,36.02,112,107,113.7,112.3,
2013,北京市,19800.81,161.83,4352.3,14986.43,94647.8813,0.8,22.3,76.9,107.7,103,108.1,107.6,105.2
2013,天津市,14442.01,188.45,7276.68,6905.03,100105.4288,1.3,50.6,48.1,112.5,103.7,112.7,112.5,107.9
2013,河北省,28442.95,3500.42,14762.1,10038.89,38909,12.4,52.2,35.5,108.2,103.5,109,108.4,107.5
2013,山西省,12665.25,773.81,6792.68,5035.75,34983.8343,6.1,53.9,40,108.9,104.5,110.2,107.5,108.4
2013,内蒙古自治区,16916.5029,1599.41,9084.19,6148.78,67835.6008,9.5,54,36.5,109,105.2,110.7,107.1,108.7
2013,中国,592963.2295,53028.0729,261951.6139,277983.5428,43496.6132,8.9429,44.1767,46.8804,107.7662,103.8072,107.9872,108.2992,107.2354
2013,辽宁省,27213.22,2321.63,14269.46,10486.56,61996.1727,8.6,52.7,38.7,108.7,104.8,108.9,109.2,108.6
